,quote,probability,logprobs
274,"How would you raise your children in the current world we live in?

Watch the full interview here: 
https://t.co/rS2vYKJull https://t.co/fRhvgOWnIF",-187.98996855782997,"[None, -8.736971, -5.370095, -1.8186791, -10.781066, -0.37858453, -0.0013441055, -3.3538952, -6.8818827, -4.2955227, -0.71834904, -6.8005066, -1.3366197, -1.276629, -4.1067185, -1.4475063, -5.363865, -1.5261545, -5.3297276, -0.43934926, -0.09391309, -0.31865838, -0.6665407, -0.02112799, -7.521181, -1.3779238, -2.1535673, -0.88277346, -1.3755108, -0.6443126, -7.6166706, -1.6147503, -1.7460029, -0.00030666363, -5.790856, -0.52949655, -0.21878554, -0.0006780653, -4.5100894, -4.3528357, -3.6594355, -4.1004086, -4.102536, -4.288407, -3.9651268, -12.1975975, -2.931138, -0.0011830303, -0.013623562, -0.0007309132, -0.0007532202, -0.0003744577, -4.41398, -8.347515, -8.251669, -7.9001536, -4.3029647, -8.112925]"
275,"Knowing how to control yourself is never a disadvantage. 

It doesn't matter how savage the situation - becoming savage is a choice. 

Staying calm is a choice.",-145.78140278930005,"[None, -8.736756, -5.370322, -1.8177521, -10.785237, -0.37925425, -0.0013494163, -3.352587, -9.112754, -3.94899, -0.28100786, -6.1722674, -1.8390115, -0.5509042, -8.154578, -1.4929898, -3.9449866, -0.47127476, -5.810739, -0.5048366, -2.5376937, -4.161351, -4.567801, -0.15828292, -2.470172, -1.4265783, -10.647236, -1.828525, -4.0884666, -6.7879605, -9.077421, -3.6740956, -1.7627695, -2.100694, -3.652007, -0.52855474, -0.9093262, -0.048962463, -0.13966225, -6.671167, -1.251495, -1.1381837, -0.88833123, -1.3688074, -0.82562965, -0.34263155]"
276,"ANDREW TATE TRIES TO BUY A TIGER

Tate Confidential Ep. 170

OUT NOW:
https://t.co/YVb64dNwlw https://t.co/q8EGHsonHU",-240.90415120519998,"[None, -8.737572, -5.3709126, -1.815561, -10.784589, -0.37785685, -0.0013457763, -3.3523195, -13.111202, -3.2394042, -0.4596715, -4.247713, -4.7198877, -9.037883, -1.193417, -0.3067215, -5.587169, -0.47984186, -1.61277, -3.8468351, -1.8059158, -0.017106917, -2.293995, -0.0051060305, -3.839623, -1.1756637, -8.894149, -7.4217124, -5.506314, -0.91424346, -9.822518, -2.1737442, -0.0009031922, -9.973813, -1.2017695, -1.8659278, -2.2084575, -14.394888, -0.0020128028, -2.137474, -0.047373198, -0.0033789938, -0.00019654672, -4.2487383, -4.2679443, -4.1441894, -8.131652, -4.428006, -4.1950064, -8.16607, -3.8489256, -3.9266367, -0.0006613648, -0.011191073, -0.00040081408, -0.0018277928, -0.0004625332, -4.235279, -4.176807, -8.120563, -4.470565, -12.387826, -4.533932, -3.6185083]"
277,"It’s IMPOSSIBLE to not get everything you want if you truly work hard every day. 

Most of you just don’t work hard. 

The few who do, work hard on the wrong things. 

Fix this.",-154.44850370385004,"[None, -8.736971, -5.370095, -1.8186791, -10.781066, -0.37858453, -0.0013441055, -3.3538952, -4.6018143, -2.1826782, -0.0027791916, -0.0042479467, -11.851497, -0.17271274, -0.00272259, -0.39681143, -5.2307515, -3.4908583, -5.630079, -0.43842348, -0.27605632, -3.2999635, -0.1072977, -4.490581, -4.730382, -0.8993085, -5.393709, -0.4678906, -0.78674567, -6.5141673, -0.88459283, -2.3915737, -6.3634357, -1.3528498, -3.298894, -5.538317, -2.8399513, -0.07768938, -0.00018533925, -0.0002629028, -1.6665733, -0.11481922, -2.7625988, -1.3902789, -0.043962058, -0.10931611, -3.5514245, -4.9491982, -1.367852, -0.40377647, -1.3098508, -4.6908574, -1.445646, -3.1095324, -0.65673095, -0.22530586, -0.18987301, -0.31441578, -0.45220506, -0.011584692, -0.021317638, -7.9484925, -2.2142289, -1.338799]"
278,"Happiness must be earned

Watch the full interview here: 
https://t.co/rS2vYKJull https://t.co/SKbxEbKOkp",-175.5343376009699,"[None, -8.736971, -5.370095, -1.8186791, -10.781066, -0.37858453, -0.0013441055, -3.3538952, -9.714923, -6.1535983, -0.5968803, -2.243106, -4.9916534, -0.028377675, -8.936546, -1.9614642, -3.6124785, -2.1338398, -1.2636842, -0.64432883, -7.0765615, -1.7506933, -1.6812459, -0.00039139285, -5.8497996, -0.5115342, -0.21265335, -0.00017306075, -4.4888644, -4.490371, -3.6595843, -4.058472, -4.2711315, -4.3121, -3.9634318, -12.454822, -2.6688697, -0.00091816555, -0.009346476, -0.00028424585, -0.0009583192, -0.00026135027, -8.297576, -4.4564524, -4.1923842, -4.511175, -3.7963395, -4.00739, -8.154854, -3.9341838]"
279,"Lol.

Even in Romanian Prison they talk about Logan Paul being a scammer.",-116.82819820099999,"[None, -8.736711, -5.371924, -1.8163619, -10.783155, -0.3785232, -0.001345061, -3.350567, -13.589289, -2.1221526, -1.5377141, -0.04691478, -6.484637, -3.5887291, -11.488793, -12.21206, -2.9614763, -6.073255, -0.49645478, -10.982665, -0.27964014, -5.594705, -0.881582, -6.8166714, -0.2984115, -0.93446034]"
280,"You are the Matrix. You are an Agent.

But the Matrix is cracking.

And now you will pay the price.",-116.36301878100001,"[None, -8.736711, -5.371924, -1.8163619, -10.783155, -0.3785232, -0.001345061, -3.350567, -5.515261, -2.5814567, -2.6158564, -13.652996, -1.1846642, -2.0239522, -0.5528564, -5.613546, -5.5922637, -0.4271135, -1.9633224, -0.03950739, -4.340223, -2.6701005, -2.6867456, -0.63941926, -12.011224, -1.0294447, -1.592017, -0.00098785, -3.3311033, -3.558832, -1.7462107, -3.4406602, -4.9906397, -1.4214287, -0.18682232, -0.5157769]"
281,"My whole life everyone called me paranoid. 

They said I work too hard. 

They said it was impossible. 

They said I was worried about nothing. 

They said I was at War with an enemy that didn’t exist. 

They said I was rushing for no reason. 

Today? They just say I was right.",-195.85408960017,"[None, -8.736971, -5.370095, -1.8186791, -10.781066, -0.37858453, -0.0013441055, -3.3538952, -7.800735, -5.8610973, -0.598545, -9.290838, -4.070697, -0.046219137, -9.0135355, -1.2886164, -6.7062984, -1.4541953, -2.9020624, -5.9490576, -2.6454282, -0.5822468, -10.49084, -0.30005053, -0.3125601, -0.82624227, -0.9056901, -0.029359333, -0.21261258, -0.93746346, -0.26372796, -4.4366984, -1.1777295, -3.0450485, -1.5987549, -0.28264934, -0.012079271, -0.019298228, -0.8601559, -0.23805244, -0.70268947, -0.86482203, -8.38582, -0.8879512, -0.3212566, -0.08763002, -0.22364432, -0.011829657, -0.011537599, -0.9134578, -0.357537, -0.5960408, -0.65451556, -8.524611, -8.963137, -0.4090855, -3.6123855, -2.6133025, -0.5210468, -0.84707075, -1.3199555, -0.0037893546, -0.00038686107, -0.10762083, -0.09337459, -0.25072387, -0.015132347, -0.016641304, -0.85471374, -0.3457816, -0.478921, -0.45130366, -9.628172, -3.6023438, -1.0390209, -0.088688254, -0.13508718, -0.12753253, -0.006228176, -0.011368723, -5.951693, -5.994531, -2.1267302, -4.9785266, -1.5166098, -1.3598746, -0.6337979, -0.37073848, -0.23621091]"
282,"I believe that men have the divine imperative to become as capable, powerful and competent as possible in this life.",-103.36326464940001,"[None, -8.737284, -5.3709064, -1.8163474, -10.781111, -0.37991288, -0.0013470894, -3.3542914, -4.6546526, -4.2366495, -1.1465608, -5.8156466, -3.765638, -2.4878743, -6.8838325, -8.274978, -0.28750965, -4.4169216, -3.2969327, -7.2042465, -2.7214758, -3.351538, -1.3522043, -4.7104344, -0.104753, -0.83330166, -2.406895, -3.5887587, -0.85746974, -0.52379113]"
283,I reserve my human right to hold my own beliefs and practice them as I see fit and allow other people the same right to believe and act as they wish.,-107.23666911999999,"[None, -8.736711, -5.371924, -1.8163619, -10.783155, -0.3785232, -0.001345061, -3.350567, -4.631719, -8.934603, -1.8915294, -8.311834, -2.2468848, -0.26185504, -5.7858224, -1.8524837, -1.646541, -2.866966, -1.4259033, -4.6203547, -1.0377012, -2.0430145, -0.7783887, -0.69403124, -0.018003229, -3.87003, -5.1167836, -3.1466525, -0.45791218, -1.592041, -0.10300531, -1.117621, -2.347318, -3.1164038, -0.79574287, -2.63708, -0.35889485, -0.03540994, -2.314057, -0.7414947]"
284,I prefer loving rewarding consensual relationships with beautiful positive and virtuous women.,-102.9397772037,"[None, -8.737374, -5.3706503, -1.8202798, -10.783441, -0.37849438, -0.0013442237, -3.3515673, -4.6339808, -4.957109, -8.3410845, -14.162032, -11.593228, -2.777518, -1.8161827, -3.9892426, -8.166506, -3.8244236, -6.1573772, -0.6564128, -1.421529]"
285,I believe men and women are different and that each has their own unique and important strengths and abilities.,-81.54966046319998,"[None, -8.736468, -5.3710113, -1.8175747, -10.780933, -0.37858814, -0.0013463732, -3.350664, -4.6370435, -4.2378736, -6.492909, -1.9389427, -0.06471067, -1.0956281, -3.1821437, -2.0071983, -2.1483035, -4.504398, -1.5115529, -1.9442097, -0.51313734, -2.2613297, -3.9370213, -2.1061647, -3.483861, -1.7633004, -2.8921769, -0.39116994]"
286,I believe men have the sacred duty to protect and provide for the important people in their lives.,-80.864995335,"[None, -8.736711, -5.371924, -1.8163619, -10.783155, -0.3785232, -0.001345061, -3.350567, -4.631719, -4.233255, -6.4970875, -3.4704566, -2.6158457, -8.170535, -0.5942306, -0.22354622, -1.5799155, -2.6206646, -2.3842375, -0.069842264, -1.9961367, -8.733487, -2.0074282, -0.06695911, -0.08223818, -0.10456233, -0.34426117]"
287,I believe men have the sacred duty to protect the innocence and sanctity of their children and reserve the right and responsibility to raise their children as they see best to ensure their long-term happiness and success.,-134.48355903150005,"[None, -8.736799, -5.3726335, -1.8181863, -10.783735, -0.3802591, -0.0013498942, -3.3530006, -4.6347528, -4.2317452, -6.4972906, -3.4658449, -2.6123695, -8.166813, -0.59621304, -0.22391264, -1.5781686, -2.1202016, -5.381702, -1.6230981, -4.710969, -0.0067809573, -0.014086439, -2.6109254, -2.7893665, -2.215007, -10.659553, -1.1391966, -0.5662586, -4.173608, -1.5084691, -0.19970629, -2.5734599, -0.9452795, -0.31995574, -1.5520518, -0.10036631, -0.27344558, -4.4612913, -5.196828, -3.3633807, -1.4362856, -7.065675, -0.41065782, -0.030522361, -2.241487, -0.6473332, -1.2525975, -0.44093946]"
288,I believe that men have the sacred duty to raise strong capable and honorable sons.,-89.17656336099999,"[None, -8.736711, -5.371924, -1.8163619, -10.783155, -0.3785232, -0.001345061, -3.350567, -4.631719, -4.233255, -1.1432171, -5.819112, -3.7706387, -2.491593, -7.437787, -0.6343417, -0.25830787, -5.560068, -6.023, -8.641774, -3.17611, -3.1673102, -0.92980856, -0.81993407]"
289,I believe that men have the sacred duty to raise kind feminine and virtuous daughters.,-98.281401331,"[None, -8.736711, -5.371924, -1.8163619, -10.783155, -0.3785232, -0.001345061, -3.350567, -4.631719, -4.233255, -1.1432171, -5.819112, -3.7706387, -2.491593, -7.437787, -0.6343417, -0.25830787, -5.560068, -9.610512, -11.679153, -3.5224838, -3.997637, -2.2332447, -0.8197443]"
290,I utterly disprove of violence within romantic or familiar relationships.,-88.32426812549998,"[None, -8.736971, -5.370095, -1.8186791, -10.781066, -0.37858453, -0.0013441055, -3.3538952, -4.6542435, -11.012659, -8.362083, -0.08563774, -0.31214607, -4.945817, -8.298757, -7.2769833, -5.690815, -6.397454, -0.24081288, -0.6062247]"
291,I support good and honest governments who will obey their laws.,-84.23179536100002,"[None, -8.736711, -5.371924, -1.8163619, -10.783155, -0.3785232, -0.001345061, -3.350567, -4.631719, -7.238054, -5.959924, -3.5959823, -4.910719, -5.7357035, -4.6160374, -3.8723493, -6.1758204, -2.6839216, -2.8525515, -1.5204262]"
292,I prefer to only conduct business dealings with trusted and vetted brothers.,-90.64723468549998,"[None, -8.736971, -5.370095, -1.8186791, -10.781066, -0.37858453, -0.0013441055, -3.3538952, -4.6542435, -4.9538517, -1.0404743, -7.8366385, -8.178928, -1.4644656, -6.07564, -0.20019665, -6.0242143, -2.8934956, -5.4960246, -10.345333, -1.043094]"
293,I believe that a man has a sacred duty to hold true to his word and do exactly what he says he will do.,-86.03126592950001,"[None, -8.736971, -5.370095, -1.8186791, -10.781066, -0.37858453, -0.0013441055, -3.3538952, -4.6542435, -4.2300167, -1.147119, -3.2445686, -1.7287444, -3.78346, -1.434633, -7.512257, -0.6045694, -0.14697295, -5.930162, -4.807965, -0.07249123, -1.0012361, -2.6729672, -1.6885749, -4.292618, -4.1296496, -0.28130075, -0.039538644, -0.68957347, -0.34115562, -0.62195843, -0.1656284, -0.3692271]"
294,I believe that a man’s life is difficult and that he has a sacred duty to become strong to handle such difficulty.,-105.41251000220002,"[None, -8.736711, -5.371924, -1.8163619, -10.783155, -0.3785232, -0.001345061, -3.350567, -4.631719, -4.233255, -1.1432171, -3.2477388, -1.7303703, -3.5789354, -0.0061003724, -0.0023104588, -1.965319, -0.73986036, -6.870296, -1.8450624, -2.3576162, -1.504701, -2.3889673, -2.212917, -7.9723115, -0.6558784, -0.17624193, -5.675579, -4.1996107, -4.3658023, -6.3754606, -5.258773, -1.5758817, -0.25999802]"
295,I believe men are personally responsible for their actions and for the results they achieve in their lives.,-81.7390234907,"[None, -8.737372, -5.370691, -1.8175852, -10.781952, -0.37973714, -0.0013478057, -3.3487093, -4.634023, -4.2387643, -6.4930143, -1.4574846, -10.887485, -0.35147452, -0.086267285, -0.11904316, -2.0881078, -2.0624552, -3.5706897, -1.1161816, -3.879055, -3.9565604, -2.3115566, -2.2510087, -0.9750042, -0.49696818, -0.3264855]"
296,I believe in emotional control and the vital need to become disciplined and professional in all things.,-102.2913290355,"[None, -8.736971, -5.370095, -1.8186791, -10.781066, -0.37858453, -0.0013441055, -3.3538952, -4.6542435, -4.2300167, -1.8113406, -12.288548, -5.2183723, -1.7762115, -2.800923, -9.310248, -2.5936816, -0.7708329, -6.572994, -5.8676224, -2.132663, -5.767465, -1.245527, -1.9387652, -2.3256152, -0.5456242]"
297,I believe that men have the sacred duty to approach everything in life from a position strength.,-95.67883264320001,"[None, -8.737018, -5.3710513, -1.8189443, -10.779828, -0.37979293, -0.0013463732, -3.3526285, -4.633468, -4.23565, -1.1418567, -5.8202705, -3.7710373, -2.4901464, -7.4414697, -0.63518596, -0.25736868, -8.657057, -5.8033247, -1.5478486, -0.658151, -3.4756918, -1.0074767, -3.6007493, -9.306071, -0.7553999]"
298,I believe that all men have the sacred duty to become men of upright and virtuous character and live above all possible reproach.,-118.95018412559999,"[None, -8.736711, -5.371924, -1.8163619, -10.783155, -0.3785232, -0.001345061, -3.350567, -4.631719, -4.233255, -1.1442864, -4.041405, -2.3098388, -3.245716, -2.2141244, -7.7729325, -2.2957406, -0.26324221, -5.0722136, -4.459971, -1.9421499, -8.448922, -3.4973967, -3.789321, -0.3469641, -3.1035109, -5.1354485, -7.931265, -1.9046168, -8.3430605, -1.9419237, -0.0036771146, -0.43889624]"
299,I believe it is incumbent upon me to ruthlessly identify my own weaknesses and limitations and I eagerly work to overcome them and become more capable in all realms.,-128.612309633,"[None, -8.736711, -5.371924, -1.8163619, -10.783155, -0.3785232, -0.001345061, -3.350567, -4.631719, -4.233255, -2.758873, -1.0195771, -7.969072, -0.7634279, -2.387737, -0.17302796, -12.409837, -0.003431742, -6.270384, -2.403061, -1.4353505, -1.9616387, -0.788985, -4.83827, -1.721419, -5.392482, -7.7024827, -4.323572, -0.3230982, -1.8624921, -0.19806187, -3.9056506, -2.4697917, -2.7524352, -2.7967274, -2.5984955, -1.5196207, -5.5210776, -1.038669]"
300,"I seek to improve my personal freedom to think, act and live to my masculine imperative in all ways.",-116.6430991955,"[None, -8.736971, -5.370095, -1.8186791, -10.781066, -0.37858453, -0.0013441055, -3.3538952, -4.6542435, -7.007385, -1.5384471, -4.3215184, -2.0540373, -4.8960576, -7.683145, -4.014315, -4.752044, -1.1723692, -2.6480374, -0.92060596, -2.1325247, -5.27879, -2.0790088, -13.042278, -7.3727903, -3.6834397, -3.5311708, -2.1674666, -1.2527899]"
301,I believe each man has a sacred duty to mold the physical body into the strongest and most resilient and most capable version of itself.,-116.576052151,"[None, -8.736711, -5.371924, -1.8163619, -10.783155, -0.3785232, -0.001345061, -3.350567, -4.631719, -4.233255, -7.235663, -3.1272385, -2.6723423, -1.1224141, -9.19934, -1.3341922, -0.19133851, -10.700465, -2.6298878, -6.9034023, -4.0598006, -1.122008, -1.3123659, -5.7641306, -1.7879452, -0.4422376, -3.3969207, -5.097751, -2.7165744, -3.1292467, -1.9118643, -0.26423275, -0.35651323, -0.7946163]"
302,I believe that men have the sacred duty to rigorously train themselves both physically and mentally every day.,-90.85669943750001,"[None, -8.736971, -5.370095, -1.8186791, -10.781066, -0.37858453, -0.0013441055, -3.3538952, -4.6542435, -4.2300167, -1.147119, -5.815785, -3.7648547, -2.4899745, -7.4448786, -0.63338095, -0.2580192, -11.218146, -0.09373372, -3.7862031, -1.7134914, -5.0440245, -0.9816912, -0.016488412, -0.69691837, -5.3079414, -0.15963545, -0.9595188]"
303,I believe that I have the sacred duty to only eat the highest quality foods possible.,-86.3571970355,"[None, -8.736971, -5.370095, -1.8186791, -10.781066, -0.37858453, -0.0013441055, -3.3538952, -4.6542435, -4.2300167, -1.147119, -3.2427053, -2.2132504, -2.6705713, -9.030345, -1.1275508, -0.3353321, -8.552744, -4.3201966, -2.2566981, -4.3687534, -0.1984356, -2.5312781, -4.3171186, -0.7202036]"
304,I reserve the right to protect the sanctity of my bloodstream and make my own decisions about medical care and procedures.,-98.41641604440002,"[None, -8.736933, -5.371531, -1.81945, -10.78418, -0.37870815, -0.0013482834, -3.3502429, -4.6317697, -8.940694, -0.5331881, -0.12696505, -0.09150644, -6.8553123, -2.4172766, -5.438043, -0.009307131, -0.07425574, -0.76327604, -10.169685, -2.773593, -5.743632, -1.8761731, -0.39429006, -0.85942185, -0.8968454, -6.089732, -1.5097106, -2.8380373, -4.3653026, -0.5760057]"
305,"I affirm the importance of endlessly improving my mental faculties through diligent work, study and practice.",-101.95469378049998,"[None, -8.736971, -5.370095, -1.8186791, -10.781066, -0.37858453, -0.0013441055, -3.3538952, -4.6542435, -10.014782, -1.7407919, -3.9352407, -0.048865445, -12.810438, -3.80282, -2.9895465, -5.680695, -3.690975, -3.8188918, -4.174139, -4.3074336, -1.6092482, -3.6307936, -1.3528013, -2.7222695, -0.5300838]"
306,I believe in acquiring wealth and abundance in order to improve my life and do good for those I care about.,-92.8474825755,"[None, -8.736971, -5.370095, -1.8186791, -10.781066, -0.37858453, -0.0013441055, -3.3538952, -4.6542435, -4.2300167, -1.8113406, -11.242555, -3.5019734, -2.1989229, -6.639682, -2.5321386, -2.4644856, -0.1001693, -4.636701, -1.498552, -1.1255318, -0.6504032, -6.256184, -0.62004024, -1.2884941, -3.1009917, -1.5944659, -1.6897835, -0.11849638, -0.45167622]"
